Id,Zone,Type,Location,Baths,Area,Purpose,Bedrooms,Added,Price,hasFlooring,hasElectricityBackup,hasLift,hasGarden,hasParking,hasSwimmingPool,hasJacuzzi,hasMaintenanceStaff,hasSecurityStaff,URL
19725996,Coral Towers,Flat,"Coral Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",2,6.7 Marla,For Sale,2,4 weeks ago,3.6 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/emaar_crescent_bay_coral_towers_apartment_for_sale_in_emaar_crescent_bay-19725996-10721-1.html
24244731,Creek Vista,Flat,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",3,14.5 Marla,For Sale,3,4 weeks ago,6.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_creek_vista_3_bedrooms_apartment_is_available_for_sale-24244731-9058-1.html
24222681,DHA Phase 7,House,"DHA Phase 7, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,1 month ago,10.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_bungalow_is_available_for_sale-24222681-1484-1.html
24348399,Sehar Commercial Area,Flat,"Sehar Commercial Area, DHA Phase 7, DHA Defence, Karachi, Sindh",-,2 Marla,For Sale,2,2 weeks ago,73 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_7_sehar_commercial_area_apartment_is_available_for_sale-24348399-8489-1.html
24348832,DHA Phase 5,Flat,"DHA Phase 5, DHA Defence, Karachi, Sindh",3,5.3 Marla,For Sale,3,2 weeks ago,1.4 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_apartment_is_available_for_sale-24348832-1482-1.html
24256479,Creek Vista,Flat,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",4,16.7 Marla,For Sale,4,4 weeks ago,7.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_creek_vista_4_bedrooms_apartment_is_available_for_sale-24256479-9058-1.html
22702229,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,2 Kanal,For Sale,6,1 month ago,19 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_1000_sq_yards_very_out_class_bungalow_for_sale-22702229-1483-1.html
23738748,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,2 Kanal,For Sale,7,1 month ago,27 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_is_available_for_sale-23738748-1483-1.html
24348859,Sehar Commercial Area,Flat,"Sehar Commercial Area, DHA Phase 7, DHA Defence, Karachi, Sindh",-,2 Marla,For Sale,2,2 weeks ago,73 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_7_sehar_commercial_area_apartment_is_available_for_sale-24348859-8489-1.html
24348819,Badar Commercial Area,Flat,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",3,4.9 Marla,For Sale,3,2 weeks ago,1.3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_apartment_is_available_for_sale-24348819-8484-1.html
24133892,Bukhari Commercial Area,Flat,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,1 month ago,1.15 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_is_available_for_sale-24133892-6674-1.html
24032564,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",4,1.4 Kanal,For Sale,4,1 month ago,10 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_house_available_for_sale_in_dha_phase_5-24032564-1482-1.html
23838579,DHA Phase 6,Flat,"DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,2 weeks ago,1.1 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_apartment_is_available_for_sale-23838579-1483-1.html
24135434,Jami Commercial Area,Flat,"Jami Commercial Area, DHA Phase 7, DHA Defence, Karachi, Sindh",3,7.6 Marla,For Sale,3,1 month ago,2.2 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_7_jami_commercial_area_3_bedroom_apartment_is_available_for_sale-24135434-8492-1.html
24032561,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",5,12 Marla,For Sale,5,1 month ago,8 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_available_for_sale_in_dha_phase_6-24032561-1483-1.html
24348606,Badar Commercial Area,Flat,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",3,4.9 Marla,For Sale,3,2 weeks ago,1.2 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_apartment_is_available_for_sale-24348606-8484-1.html
24032566,DHA Phase 7 Extension,House,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",3,4 Marla,For Sale,3,1 month ago,3.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_brand_new_house_available_for_sale-24032566-1674-1.html
24032560,DHA Phase 8,House,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,13 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_brand_new_house_available_for_sale-24032560-1485-1.html
24032565,DHA Phase 4,House,"DHA Phase 4, DHA Defence, Karachi, Sindh",5,12 Marla,For Sale,5,1 month ago,7 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_4_house_available_for_sale_in_dha_phase_4-24032565-1481-1.html
24144434,DHA Phase 7,House,"DHA Phase 7, DHA Defence, Karachi, Sindh",7,2 Kanal,For Sale,7,1 month ago,18 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_bungalow_is_available_for_sale-24144434-1484-1.html
24032563,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,1.2 Kanal,For Sale,6,1 month ago,16 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_house_available_for_sale_in_dha_phase_5-24032563-1482-1.html
24144128,DHA Phase 4,House,"DHA Phase 4, DHA Defence, Karachi, Sindh",4,12 Marla,For Sale,4,1 month ago,7 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_4_300_square_yard_4_bed_bungalow_available_for_sale-24144128-1481-1.html
23690726,Badar Commercial Area,Flat,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,2 Marla,For Sale,1,1 month ago,62 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_brand_new_studio_apartment_for_sale_with_lift-23690726-8484-1.html
24037320,DHA Phase 8 - Zone B,House,"DHA Phase 8 - Zone B, DHA Phase 8, DHA Defence, Karachi, Sindh",7,1 Kanal,For Sale,6,1 month ago,13.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_b_brand_new_bungalow_is_available_for_sale-24037320-6678-1.html
21204762,DHA Phase 6,Flat,"DHA Phase 6, DHA Defence, Karachi, Sindh",2,2 Marla,For Sale,2,1 month ago,65 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_flat_is_available_for_sale-21204762-1483-1.html
23328842,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,1 Kanal,For Sale,6,1 month ago,10.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_is_available_for_sale-23328842-1483-1.html
23002933,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,16 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23002933-1483-1.html
23002930,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,16.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23002930-1483-1.html
23002924,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,13.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23002924-1483-1.html
23242705,Rahat Commercial Area,Flat,"Rahat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,1 month ago,90 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_rahat_commercial_area_2_bedrooms_apartment_is_available_for_sale-23242705-8502-1.html
23328849,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",7,1 Kanal,For Sale,6,1 month ago,8.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_bungalow_2_units_is_available_for_sale-23328849-1482-1.html
23002927,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,4 Kanal,For Sale,6,1 month ago,33 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23002927-1483-1.html
23316041,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,4 Kanal,For Sale,6,1 month ago,33 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316041-1483-1.html
23316033,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,13.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316033-1483-1.html
23316032,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,4 Kanal,For Sale,6,1 month ago,33 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316032-1483-1.html
23242713,Rahat Commercial Area,Flat,"Rahat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,1 month ago,95 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_rahat_commercial_area_2_bedrooms_apartment_is_available_for_sale-23242713-8502-1.html
23316029,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,16.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316029-1483-1.html
23316034,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,11 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316034-1483-1.html
23316036,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,16 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316036-1483-1.html
23316038,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,16 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316038-1483-1.html
23316062,Zamzama Commercial Area,Flat,"Zamzama Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,4 Marla,For Sale,2,1 month ago,70 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_zamzama_commercial_area_apartment_is_available_for_sale-23316062-8486-1.html
23316039,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,16.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316039-1483-1.html
23465349,DHA Phase 5,Flat,"DHA Phase 5, DHA Defence, Karachi, Sindh",3,4.2 Marla,For Sale,3,1 month ago,50 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_3rd_floor_studio_apartment_is_available_for_sale-23465349-1482-1.html
23316042,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,13.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316042-1483-1.html
24009739,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,7.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_6_bedrooms_bungalow_is_available_for_sale-24009739-1483-1.html
23316063,DHA Phase 2,Flat,"DHA Phase 2, DHA Defence, Karachi, Sindh",4,8.9 Marla,For Sale,4,1 month ago,2.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_apartment_is_available_for_sale-23316063-1479-1.html
23019862,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,2 Kanal,For Sale,6,1 month ago,17 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_is_available_for_sale-23019862-1483-1.html
23316043,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 month ago,11 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-23316043-1483-1.html
23839147,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1.3 Kanal,For Sale,6,2 months ago,16 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_for_sale-23839147-1483-1.html
23839340,DHA Phase 8,House,"DHA Phase 8, DHA Defence, Karachi, Sindh",-,2 Kanal,For Sale,12,2 months ago,36 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_bungalow_for_sale_brand_new-23839340-1485-1.html
23607877,9th Commercial Street - DHA Phase 4,Flat,"9th Commercial Street - DHA Phase 4, DHA Phase 4, DHA Defence, Karachi, Sindh",3,4.2 Marla,For Sale,2,2 months ago,82 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_4_9th_commercial_street_dha_phase_4_apartment_is_available_for_sale-23607877-8478-1.html
23884904,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,1 Kanal,For Sale,6,2 months ago,14 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_500_yards_banglow_ultra_modern_stylish_khya_bane_hilal-23884904-1483-1.html
23870346,Bukhari Commercial Area,Flat,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,2 months ago,1.3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_is_available_for_sale_on_good_location-23870346-6674-1.html
23902049,DHA Phase 8,House,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,4 Marla,For Sale,4,2 months ago,4.9 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_4_bedrooms_bungalow_is_available_for_sale-23902049-1485-1.html
22395168,Muslim Commercial Area,Flat,"Muslim Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,2.2 Marla,For Sale,2,2 months ago,50 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_muslim_commercial_area_2_bedrooms_apartment_is_available_for_sale-22395168-8493-1.html
23902054,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,2 months ago,17.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_6_bedrooms_bungalow_is_available_for_sale-23902054-1483-1.html
23022223,DHA Phase 5,Flat,"DHA Phase 5, DHA Defence, Karachi, Sindh",2,5 Marla,For Sale,2,2 months ago,1.1 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_2_bedrooms_apartment_for_sale_at_florida_homes_dha_phase_5_karachi-23022223-1482-1.html
23019860,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,2 months ago,11 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_2_unit_bungalow_is_available_for_sale-23019860-1483-1.html
23870355,Bukhari Commercial Area,Flat,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,2 months ago,1.3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_is_available_for_sale_on_good_location-23870355-6674-1.html
20374593,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",8,2 Kanal,For Sale,7,2 months ago,29 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_brandnew_1000_yards_architectural_design_bungalow_for_sale-20374593-1483-1.html
23528843,Ittehad Commercial Area,Flat,"Ittehad Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",3,7.6 Marla,For Sale,3,2 months ago,3.25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_ittehad_commercial_area_apartment_is_available_for_sale-23528843-6673-1.html
22112880,DHA Phase 1,Flat,"DHA Phase 1, DHA Defence, Karachi, Sindh",1,2.4 Marla,For Sale,2,2 months ago,53 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_1_brand_new_studio_apartment_available_on_very_reasonable_demand-22112880-1478-1.html
23846680,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,1 Kanal,For Sale,5,2 months ago,16 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_500_sqyds_brand_new_bungalow-23846680-1483-1.html
23632162,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",8,2 Kanal,For Sale,8,2 months ago,20 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_house_for_sale_white_house-23632162-1483-1.html
23528830,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",8,2 Kanal,For Sale,7,2 months ago,13.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_is_available_for_sale-23528830-1483-1.html
18043884,Nishat Commercial Area,Flat,"Nishat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",3,8.2 Marla,For Sale,3,2 months ago,1.85 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_nishat_commercial_area_3_bed_dd_flat_for_sale_in__dha_phase_6_nishat_commercial_area-18043884-8491-1.html
23717033,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,2 Kanal,For Sale,6,2 months ago,25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_1000_sq_yd__beautiful_bungalow_available_brand_new-23717033-1483-1.html
23528848,DHA Phase 7,Flat,"DHA Phase 7, DHA Defence, Karachi, Sindh",1,2 Marla,For Sale,1,2 months ago,50 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_studio_apartment_is_available_for_sale-23528848-1484-1.html
23575105,Bukhari Commercial Area,Flat,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,2 months ago,1.15 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_is_available_for_sale-23575105-6674-1.html
23670823,DHA Phase 8 - Zone A,House,"DHA Phase 8 - Zone A, DHA Phase 8, DHA Defence, Karachi, Sindh",8,2 Kanal,For Sale,7,2 months ago,28 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_a_1000_sq_yard_brand_new_house_with_basement_for_sale-23670823-6677-1.html
23604449,DHA Phase 6,Flat,"DHA Phase 6, DHA Defence, Karachi, Sindh",2,2.2 Marla,For Sale,2,2 months ago,65 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_outclass_studio_apartment_fresh_booking_in_dha_phase_6-23604449-1483-1.html
23743799,DHA Phase 7 Extension,House,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",5,4.8 Marla,For Sale,5,2 months ago,4.35 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_120_sq_yards_bungalow_for_sale-23743799-1674-1.html
23743402,DHA Phase 7 Extension,House,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",-,4 Marla,For Sale,5,2 months ago,4.6 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_100_sq_yards_bungalow_for_sale-23743402-1674-1.html
23769042,DHA Phase 8 - Zone A,House,"DHA Phase 8 - Zone A, DHA Phase 8, DHA Defence, Karachi, Sindh",8,2 Kanal,For Sale,6,2 months ago,17.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_a_1000_yard_house_is_available_for_sale__-23769042-6677-1.html
23776170,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,2 Kanal,For Sale,6,2 months ago,14 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_1000_square_yard_6_bungalow_available_for_sale-23776170-1482-1.html
23776199,DHA Phase 7,House,"DHA Phase 7, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,2 months ago,11.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_brand_new_500_square_yard_6_bungalow_available_for_sale-23776199-1484-1.html
23776197,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,2 months ago,15 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_500_square_yard_5_bungalow_available_for_sale-23776197-1483-1.html
23776183,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,2 months ago,13 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_500_square_yard_5_bungalow_available_for_sale-23776183-1482-1.html
23776198,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,2 months ago,11.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_500_square_yard_5_bungalow_available_for_sale-23776198-1482-1.html
23776171,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,2 Kanal,For Sale,6,2 months ago,17 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_1000_square_yard_6_bungalow_available_for_sale-23776171-1483-1.html
23776173,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",-,1.6 Kanal,For Sale,-,2 months ago,14 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_800_square_yard_bungalow_available_for_sale-23776173-1482-1.html
23528787,DHA Phase 7,Flat,"DHA Phase 7, DHA Defence, Karachi, Sindh",1,2 Marla,For Sale,1,2 months ago,50 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_studio_apartment_is_available_for_sale-23528787-1484-1.html
23528780,Ittehad Commercial Area,Flat,"Ittehad Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",3,7.6 Marla,For Sale,3,2 months ago,3.25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_ittehad_commercial_area_apartment_is_available_for_sale-23528780-6673-1.html
23528768,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",8,2 Kanal,For Sale,7,2 months ago,13.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_is_available_for_sale-23528768-1483-1.html
23776202,DHA Phase 4,House,"DHA Phase 4, DHA Defence, Karachi, Sindh",5,12 Marla,For Sale,5,2 months ago,9 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_4_brand_new_300_square_yard_4_bungalow_available_for_sale-23776202-1481-1.html
23776200,DHA Phase 8,House,"DHA Phase 8, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,2 months ago,14 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_brand_new_500_square_yard_5_bungalow_available_for_sale-23776200-1485-1.html
23776201,DHA Phase 7,House,"DHA Phase 7, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,2 months ago,11.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_brand_new_500_square_yard_5_bungalow_available_for_sale-23776201-1484-1.html
21845295,DHA Phase 1,Flat,"DHA Phase 1, DHA Defence, Karachi, Sindh",4,12.4 Marla,For Sale,3,2 months ago,2.85 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_1_booking_3_bed_2800_sq_feet_under_construction_on_easy_installments-21845295-1478-1.html
19496899,Bukhari Commercial Area,Flat,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",3,8.4 Marla,For Sale,3,1 month ago,3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_is_available_for_sale-19496899-6674-1.html
23838863,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,2 months ago,14 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_for_sale_brand_new_2_unit-23838863-1483-1.html
23601438,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1.3 Kanal,For Sale,6,1 month ago,15 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_666_square_yard_6_bed_bungalow_for_sale-23601438-1483-1.html
